Attrition_Flag,Gender,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Amt_Chng_Q4_Q1,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Married,Single,Unknown,Age_Under 30,Age_30-40,Age_40-50,Age_50-60,Total_Trans_Amt_Binned_Low,Total_Trans_Amt_Binned_Medium,Total_Trans_Amt_Binned_High,Avg_Open_To_Buy_Binned_Low,Avg_Open_To_Buy_Binned_Medium,Avg_Open_To_Buy_Binned_High,Total_Revolving_Bal_Binned_Low,Total_Revolving_Bal_Binned_Medium,Total_Revolving_Bal_Binned_High
0,1.0,3,-1,1,1,43,6,1,4,0.0,1041.0,48,0.611,0.714,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,1.0,4,1,1,1,28,5,1,2,0.0,619.0,62,0.656,1.0,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0.0,5,3,3,1,31,5,3,4,1.0,1504.0,43,0.67,0.593,1,0,0,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0.0,4,2,2,1,36,5,1,1,1.0,3712.0,72,0.783,0.636,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,3,-1,4,1,41,3,3,2,1.0,8879.0,39,0.482,0.444,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,1.0,0,1,1,1,56,6,2,2,0.0,777.0,39,0.62,0.5,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0.0,3,3,4,1,38,3,3,3,1.0,31501.0,75,0.698,0.786,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0.0,2,0,3,1,30,6,3,3,1.0,20438.0,74,0.793,0.48,0,1,0,False,True,False,False,False,True,False,False,False,True,False,True,False
0,0.0,2,-1,4,1,36,3,1,1,1.0,32081.0,34,0.732,0.619,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0.0,5,-1,3,1,35,6,3,2,1.0,12397.0,53,0.743,0.71,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0.0,0,0,4,1,36,5,3,4,1.0,13639.0,81,0.804,0.653,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,True
0,1.0,2,3,1,1,46,6,2,4,0.0,398.0,24,0.47,0.714,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.0,2,1,4,1,45,3,2,3,1.0,4331.0,28,0.512,0.273,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0.0,3,2,3,1,28,6,3,0,1.0,3378.0,81,1.047,0.761,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,3,1,3,1,36,3,1,5,1.0,6367.0,63,0.847,0.703,0,1,0,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0.0,0,1,1,1,21,5,4,3,1.0,1231.0,53,1.079,0.514,1,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False
0,0.0,3,4,4,1,35,3,3,2,1.0,19037.0,53,0.532,0.395,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0.0,1,1,3,1,37,5,1,1,1.0,7265.0,45,0.572,0.452,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0.0,2,3,3,1,40,4,2,4,1.0,6435.0,58,0.857,0.657,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,1.0,4,2,1,1,36,3,2,1,0.0,590.0,86,1.046,0.792,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0.0,2,5,5,1,41,5,2,1,1.0,19064.0,74,0.79,0.542,0,1,0,False,False,True,False,False,True,False,False,False,True,False,True,False
0,1.0,0,5,1,1,36,3,1,2,0.0,1438.3,47,0.691,0.382,0,1,0,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0.0,1,0,4,1,51,6,3,4,1.0,24049.0,65,0.985,0.625,0,1,0,False,False,False,True,False,True,False,False,False,True,False,False,True
0,0.0,5,3,3,1,34,3,3,5,1.0,11420.0,67,0.684,0.634,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,0,2,1,1,42,5,3,2,1.0,7738.0,58,1.022,0.706,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,True
0,1.0,3,3,2,1,41,5,2,4,0.0,7457.0,64,0.717,0.73,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,False
0,0.0,4,3,4,2,40,6,2,5,1.0,33709.0,80,0.967,1.051,1,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0.0,3,1,5,1,47,5,1,3,1.0,16650.0,31,0.37,0.476,1,0,0,False,False,False,True,False,True,False,False,False,True,False,False,True
0,1.0,3,0,-1,1,36,6,2,2,0.0,889.0,38,0.511,0.462,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.0,2,1,4,1,36,4,2,4,1.0,28830.0,57,0.786,0.966,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False
0,1.0,4,1,2,1,22,5,1,3,0.0,925.0,46,0.681,0.917,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,True
0,1.0,0,1,1,1,13,6,3,5,0.0,3632.0,64,1.243,0.778,0,1,0,True,False,False,False,False,True,False,False,True,False,False,False,True
0,1.0,2,5,1,1,44,4,3,0,0.0,1435.0,66,0.483,0.61,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,3,5,1,1,35,4,3,2,1.0,1842.0,67,0.726,0.634,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,1.0,1,-1,1,1,40,4,2,4,0.0,445.0,37,0.597,0.682,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.0,2,3,3,1,21,5,3,3,1.0,20791.0,93,0.744,0.755,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0.0,1,3,3,1,27,5,2,4,1.0,18319.0,96,0.838,0.846,0,0,1,False,True,False,False,False,True,False,False,False,True,False,False,True
0,1.0,0,3,-1,2,15,3,3,3,0.0,30792.0,64,1.04,0.882,0,1,0,True,False,False,False,False,True,False,False,False,False,False,True,False
0,1.0,3,3,2,1,28,3,2,3,0.0,2732.0,86,1.079,0.623,0,1,0,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1.0,2,3,1,1,18,3,1,4,0.0,2296.0,67,1.059,0.763,0,1,0,True,False,False,False,False,True,False,True,False,False,False,False,True
0,0.0,3,1,2,1,21,4,1,3,1.0,2698.0,81,0.806,0.884,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,True
1,1.0,4,2,2,1,36,4,4,4,0.0,2396.0,28,0.348,0.273,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True
0,1.0,4,4,1,1,22,3,3,1,0.0,4346.0,67,1.021,0.675,1,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False
0,1.0,0,3,-1,1,26,3,3,2,0.0,791.0,69,1.145,0.408,1,0,0,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0.0,2,5,2,1,26,4,3,2,1.0,328.0,51,0.686,0.5,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,True
0,1.0,3,1,-1,1,28,3,1,4,0.0,17046.0,96,1.385,0.846,0,1,0,False,True,False,False,False,True,False,False,False,True,False,False,True
0,0.0,4,0,3,2,33,5,2,4,1.0,25162.0,56,0.607,0.806,1,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False
0,1.0,3,0,1,1,33,5,3,2,0.0,188.0,35,0.648,0.667,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0.0,0,3,2,1,24,3,1,4,1.0,10318.0,46,0.804,0.704,0,1,0,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0.0,0,1,1,1,36,3,3,2,1.0,1099.0,67,0.953,0.523,0,0,1,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1.0,0,3,1,1,36,6,3,4,0.0,756.0,35,0.521,0.522,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0.0,1,3,1,1,56,3,2,5,1.0,1022.0,31,0.346,0.632,1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1.0,3,2,-1,1,36,3,3,4,0.0,26400.0,72,0.543,0.8,1,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False
0,0.0,1,3,2,2,36,6,2,2,1.0,16925.0,64,0.731,0.778,1,0,0,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0.0,3,3,3,1,31,3,1,3,1.0,3741.0,57,1.57,0.9,1,0,0,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1.0,1,3,-1,1,43,5,4,2,0.0,1772.0,30,0.307,0.429,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0.0,0,0,3,1,36,4,3,3,1.0,2464.0,50,0.502,0.429,0,1,0,True,False,False,False,False,True,False,True,False,False,False,False,False
0,1.0,0,1,2,1,36,5,1,3,0.0,974.0,52,1.146,0.625,1,0,0,False,True,False,False,False,True,False,True,False,False,False,False,True
0,1.0,1,2,1,1,36,3,5,4,0.0,818.0,79,0.82,0.519,0,0,0,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1.0,5,0,1,1,39,3,2,2,0.0,1993.0,76,0.539,0.689,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,0.0,2,-1,4,1,27,3,3,2,1.0,32887.0,53,1.078,1.038,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,4,-1,1,22,5,2,2,1.0,6257.0,37,0.53,0.321,0,1,0,True,False,False,False,False,True,False,False,True,False,False,True,False
0,0.0,1,0,-1,1,22,5,3,4,1.0,11629.0,72,0.856,0.674,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False
0,0.0,4,1,4,1,25,6,2,3,1.0,8208.0,39,1.568,1.167,1,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0.0,2,5,4,1,32,4,2,2,1.0,25149.0,30,1.288,0.579,1,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False
0,0.0,4,2,4,1,36,4,2,3,1.0,32979.0,69,1.056,0.816,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False
0,1.0,2,3,2,1,49,5,1,2,0.0,1657.0,32,0.491,0.391,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.0,2,3,5,1,43,6,3,2,1.0,3547.0,30,0.579,0.667,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0.0,0,3,4,1,40,4,3,2,1.0,7158.0,60,0.904,0.875,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0.0,3,3,1,1,41,6,1,4,1.0,4086.0,75,0.551,0.531,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,1.0,0,1,2,1,36,6,3,4,0.0,4152.0,42,0.804,0.312,0,1,0,True,False,False,False,False,True,False,True,False,False,False,False,False
0,0.0,2,1,2,1,24,6,2,3,1.0,9941.0,46,0.869,1.0,0,1,0,False,True,False,False,False,True,False,False,True,False,False,False,True
0,1.0,2,0,2,1,35,6,3,2,0.0,2943.0,68,0.604,0.619,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,2,0,3,1,48,6,3,2,1.0,6474.0,76,1.101,0.617,0,1,0,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0.0,4,3,5,1,28,3,3,4,1.0,34516.0,62,0.572,0.771,0,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False
0,1.0,3,3,1,1,31,3,2,3,0.0,778.0,51,0.67,0.7,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,True
0,1.0,1,1,1,1,36,5,3,4,0.0,3685.0,73,0.732,0.659,0,1,0,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0.0,2,1,3,1,28,6,3,3,1.0,9374.0,81,0.699,0.653,0,1,0,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0.0,4,0,3,1,36,3,3,3,1.0,17557.0,62,0.667,0.378,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False
0,1.0,2,3,1,1,48,6,3,2,0.0,2776.0,37,0.475,0.423,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,1.0,4,0,-1,1,46,6,2,2,0.0,5761.0,71,0.406,0.543,0,1,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0.0,2,-1,1,1,25,4,1,3,1.0,8006.0,38,1.072,0.652,1,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0.0,3,3,5,1,36,6,2,3,1.0,6501.0,74,0.664,0.542,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,1.0,4,0,1,1,26,4,3,2,0.0,625.0,60,0.671,0.714,0,1,0,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1.0,0,1,1,1,35,5,3,4,0.0,1317.0,60,1.018,0.935,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,True
0,1.0,0,2,2,1,13,2,3,3,0.0,940.0,85,0.906,0.635,1,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False
0,0.0,2,3,4,1,23,6,2,3,1.0,5791.0,45,1.275,0.875,1,0,0,False,True,False,False,False,True,False,False,True,False,False,False,True
1,0.0,2,1,2,1,40,2,6,4,1.0,1730.0,46,0.592,0.586,0,1,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0.0,2,3,5,2,31,6,2,4,1.0,32118.0,88,0.917,0.692,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True
0,1.0,3,0,-1,1,42,6,2,2,0.0,15232.0,71,0.849,0.732,0,1,0,False,False,True,False,False,True,False,False,False,True,False,True,False
0,1.0,4,1,1,1,19,3,2,0,0.0,1438.3,67,0.676,0.523,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,0.0,2,2,4,1,30,2,3,2,1.0,2314.0,47,0.57,0.741,1,0,0,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0.0,2,4,3,1,37,3,3,1,1.0,20328.0,63,0.758,0.75,0,1,0,False,False,False,True,False,True,False,False,False,True,False,False,True
0,1.0,0,2,-1,1,36,3,2,3,0.0,5685.0,62,1.334,1.0,1,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False
0,0.0,0,0,2,1,50,3,2,2,1.0,5882.0,61,1.236,0.694,0,1,0,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0.0,2,5,5,1,34,3,2,3,1.0,11188.0,47,0.658,0.621,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0.0,3,-1,5,1,37,3,1,5,1.0,1138.0,75,0.739,0.471,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,1.0,0,4,1,1,36,5,2,3,0.0,3853.0,57,0.83,0.629,0,1,0,True,False,False,False,False,True,False,False,True,False,False,True,False
0,0.0,4,5,3,2,38,3,2,2,1.0,31176.0,37,0.941,0.542,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0.0,3,0,4,1,36,6,1,2,1.0,27708.0,68,0.622,0.659,1,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False
0,1.0,2,4,1,1,36,3,1,3,0.0,1941.0,49,0.597,1.13,0,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.0,3,1,4,1,23,5,6,1,1.0,12315.0,51,0.895,0.545,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False
0,1.0,2,0,2,1,36,5,3,3,0.0,778.0,68,0.692,0.7,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,3,3,4,1,31,6,2,4,1.0,12165.0,74,1.16,0.682,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,False
0,1.0,3,3,1,1,46,4,1,3,0.0,803.0,63,1.202,0.703,0,1,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0.0,1,5,4,1,30,6,3,2,1.0,18119.0,70,0.764,0.795,0,1,0,False,True,False,False,False,True,False,False,False,True,False,True,False
0,0.0,2,2,2,1,24,3,3,4,1.0,6022.0,54,0.826,0.688,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0.0,5,1,4,1,36,6,2,2,1.0,2292.0,60,0.976,0.5,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,0.0,3,0,4,1,25,6,3,3,1.0,20089.0,46,0.603,0.586,1,0,0,False,True,False,False,False,True,False,False,False,True,False,True,False
0,1.0,2,3,1,1,43,5,3,4,0.0,3424.0,74,0.765,0.574,0,0,1,False,False,True,False,False,True,False,True,False,False,False,False,False
0,0.0,0,-1,1,1,51,3,3,4,1.0,1586.0,39,0.372,0.625,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1.0,3,2,-1,1,30,3,2,3,0.0,7214.0,67,1.002,0.971,0,1,0,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0.0,3,1,5,1,35,6,2,3,1.0,30472.0,39,0.621,0.696,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0.0,2,3,4,1,36,6,3,3,1.0,6993.0,88,0.649,0.63,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0.0,3,3,4,1,37,3,3,2,1.0,3648.0,49,0.91,0.633,0,1,0,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0.0,2,4,4,1,31,5,2,1,1.0,16457.0,56,1.369,1.0,1,0,0,False,True,False,False,False,True,False,False,False,True,False,False,True
0,0.0,4,0,5,1,45,6,2,3,1.0,9584.0,44,0.733,0.76,0,1,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,1.0,1,1,2,1,46,5,3,4,0.0,4417.0,40,0.827,0.29,0,1,0,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0.0,3,3,5,1,49,5,3,3,1.0,30542.0,88,0.797,0.76,0,1,0,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0.0,4,5,5,1,31,4,3,4,1.0,33025.0,60,0.93,0.935,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0,2,-1,5,1,36,4,3,4,1.0,13423.0,60,1.392,0.579,1,0,0,False,True,False,False,False,True,False,False,False,True,False,False,True
0,1.0,2,-1,1,1,23,5,3,3,0.0,1017.0,49,0.395,0.361,0,1,0,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1.0,2,3,2,1,34,5,2,4,0.0,5858.0,77,0.853,0.604,0,1,0,False,True,False,False,False,True,False,False,True,False,False,False,False
0,1.0,0,3,2,1,56,4,2,1,0.0,823.0,36,0.744,0.895,1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1.0,2,0,1,1,45,6,3,2,0.0,5128.0,78,0.83,0.902,1,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True
0,1.0,3,1,1,1,38,4,3,4,0.0,1438.3,81,1.084,0.653,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,0.0,2,3,3,2,32,5,1,1,1.0,25401.0,70,0.968,0.795,0,1,0,False,True,False,False,False,True,False,False,False,True,False,False,True
0,1.0,1,-1,1,1,26,3,3,2,0.0,2517.0,62,0.946,0.771,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0.0,3,0,2,1,28,3,3,4,1.0,11091.0,34,0.522,0.308,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False
0,1.0,4,3,1,2,27,3,1,2,0.0,8661.0,87,0.847,0.933,0,1,0,False,True,False,False,False,True,False,False,True,False,False,False,True
0,1.0,2,5,-1,2,36,3,2,4,0.0,32830.0,66,0.562,0.65,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0.0,1,-1,1,1,20,6,3,2,1.0,842.0,52,0.626,0.486,0,1,0,True,False,False,False,False,True,False,True,False,False,False,False,True
0,1.0,4,0,1,1,35,5,2,3,0.0,1249.0,69,0.737,0.683,0,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False
0,1.0,1,3,1,1,36,3,3,0,0.0,8228.0,80,0.942,0.702,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False
0,0.0,2,-1,4,1,33,6,3,2,1.0,9996.0,62,0.565,0.879,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0.0,4,3,4,1,39,5,1,1,1.0,33973.0,76,0.745,0.9,1,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0.0,3,3,4,1,24,5,1,3,1.0,14821.0,60,0.661,0.622,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0.0,1,-1,1,1,23,4,3,1,1.0,510.3,59,0.851,0.686,0,1,0,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1.0,2,-1,1,1,21,6,3,4,0.0,4861.0,93,0.913,0.824,0,1,0,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0.0,5,3,4,1,47,3,1,1,1.0,1382.0,66,0.605,0.692,0,1,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0.0,3,3,4,1,34,3,3,4,1.0,21160.0,73,0.884,0.78,0,1,0,False,True,False,False,False,True,False,False,False,True,False,True,False
0,0.0,3,0,4,1,31,3,3,5,1.0,11273.0,60,0.576,0.463,1,0,0,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0.0,3,1,1,1,47,5,1,1,1.0,1877.0,66,0.393,0.737,0,1,0,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1.0,2,-1,1,1,36,3,1,1,0.0,2717.0,57,0.822,0.541,1,0,0,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0.0,1,3,2,1,44,5,1,1,1.0,1438.3,37,0.576,0.609,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0.0,4,2,3,1,20,5,1,2,1.0,213.0,81,0.822,0.841,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,True
0,1.0,1,-1,1,1,54,4,2,2,0.0,608.0,77,0.672,0.75,0,1,0,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1.0,1,2,-1,1,36,6,1,1,0.0,22125.0,57,0.645,0.727,0,1,0,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0.0,3,3,5,1,42,4,5,3,1.0,32417.0,35,0.449,0.25,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0.0,1,0,5,1,28,6,3,2,1.0,4144.0,62,0.664,0.879,0,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False
0,1.0,1,3,1,1,48,6,2,2,0.0,1438.3,32,0.706,0.882,1,0,0,False,False,False,True,False,True,False,True,False,False,False,False,False
1,1.0,4,3,2,1,30,3,4,4,0.0,4333.0,40,0.463,0.538,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,0.0,4,2,1,1,32,3,2,1,1.0,6637.0,48,0.675,0.6,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False
0,0.0,2,3,5,1,28,4,3,0,1.0,712.0,74,0.772,0.721,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,True
0,1.0,2,0,1,1,36,4,2,5,0.0,2907.0,69,1.258,0.816,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False
1,0.0,2,3,4,1,48,6,2,4,1.0,34516.0,40,0.539,0.6,0,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False
0,1.0,3,3,1,1,37,3,2,4,0.0,1438.3,80,0.868,0.86,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False
0,1.0,2,3,1,1,43,3,3,4,0.0,5373.0,70,0.513,0.556,0,1,0,False,False,False,True,False,True,False,False,True,False,False,True,False
0,1.0,0,-1,1,1,24,4,3,2,0.0,340.0,42,0.686,0.448,1,0,0,False,True,False,False,False,True,False,True,False,False,False,False,True
0,1.0,1,2,1,1,15,5,3,2,0.0,1276.0,70,1.024,0.892,0,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False
0,1.0,1,2,-1,1,27,4,6,3,0.0,2167.0,60,0.76,0.364,0,0,0,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0.0,3,-1,3,1,36,3,1,1,1.0,9898.0,88,0.806,0.796,0,1,0,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0.0,4,1,3,1,28,6,1,4,1.0,4475.0,66,0.706,0.737,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,False
